rarity,id,name,image_url,appeal,skill,preawakened
PR+,1368,"""Down the Road of Sweets!"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0b/Photokatsu_1368.jpg/revision/latest?cb=20171101075333,Premium Candy Rainbow,Pop Aura UP! (iv),yes
PR,1369,"""The Cold Smile of Satanás"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/e/e9/Photokatsu_1369.jpg/revision/latest?cb=20171012103102,Premium Blossom Amore,Aura plus Appeal! (iv),
PR+,1370,"""The Dark Magic of Diablo"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/4/4e/Photokatsu_1370.png/revision/latest?cb=20171012103527,Premium Blossom Amore,Aura plus Appeal! (iv),
SR,1371,"""Crimson Devil"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/5/57/Photokatsu_1371.jpg/revision/latest?cb=20171012070440,Happy Halloween 2017,Sexy plus Appeal! (iii),
SR+,1372,"""The Axe User Little Devil"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/1/14/Photokatsu_1372.jpg/revision/latest?cb=20171012070500,Butterfly Flip,Sexy plus Appeal! (iii),
SR,1373,"""Monster Cat"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/f/f5/Photokatsu_1373.jpg/revision/latest?cb=20171012085444,Dreaming Heart,Cute Aura UP! (iii),
SR+,1374,"""Cat Witch"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/1/17/Photokatsu_1374.jpg/revision/latest?cb=20171012153519,Dreaming Heart,Cute Aura UP! (iii),
SR,1375,"""Violet Devil"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/c/c3/Photokatsu_1375.jpg/revision/latest?cb=20171012152015,Happy Halloween 2017,Panel Strength (iii),
SR+,1376,"""The Devilish Devil Fencer"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f0/Photokatsu_1376.jpg/revision/latest?cb=20171012152053,Butterfly Flip,Panel Strength (iii),
SR,1377,"""Monster Rabbit"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/8/87/Photokatsu_1377.jpg/revision/latest?cb=20171012063706,Happy Halloween 2017,Very Good Judge Shift,
SR+,1378,"""Rabbit Witch"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6c/Photokatsu_1378.jpg/revision/latest?cb=20171012063726,Dreaming Heart,Very Good Judge Shift,
R,1379,"""Little Devil Professor"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/e/ee/Photokatsu_1379.jpg/revision/latest?cb=20171012070525,Cool Flash,All Aura UP! (ii),
R+,1380,"""The Devil Bear Minion"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/3/34/Photokatsu_1380.jpg/revision/latest?cb=20171012070550,Cool Flash+,All Aura UP! (ii),
PR,1381,"""Red Riding Hood's Danger"" Maria Himesato",https://vignette.wikia.nocookie.net/aikatsu/images/9/9b/Photokatsu_1381.jpg/revision/latest?cb=20171021060915,Premium Around Bouquet,Cute Aura UP! (iv),
PR+,1382,"""My Precious Little Friends"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/d/db/Photokatsu_1382.jpg/revision/latest?cb=20171021003055,Premium Around Bouquet,Cute Aura UP! (iv),
PR,1383,"""The fate I have chosen"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/f/f5/Photokatsu_1383.jpg/revision/latest?cb=20171020063129,Premium Clock Circus,Aura plus Appeal! (iv),
PR+,1384,"""The Songstress Flourishing On Ice"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/0/08/Photokatsu_1384.jpg/revision/latest?cb=20171020063150,Premium Clock Circus,Aura plus Appeal! (iv),
SR,1385,"Nooble Pomodori"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/4/4d/Photokatsu_1385.jpg/revision/latest?cb=20171020123807,Clock Circus,Cool Aura UP! (iii),
SR+,1386,"""Gothic・Romance"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/7/77/Photokatsu_1386.jpg/revision/latest?cb=20171020124117,Clock Circus,Cool Aura UP! (iii),
SR,1387,"""A Toast with my Glass!"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/2/26/Photokatsu_1387.jpg/revision/latest?cb=20171020083855,Dreaming Heart,Cute plus Appeal! (iii),
SR+,1388,"""Tailoring on the Ribbon"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/a/ad/Photokatsu_1388.jpg/revision/latest?cb=20171020125417,Dreaming Heart,Cute plus Appeal! (iii),
SR,1389,"""The Fragrance of Black Tea and Marron"" Mizuki Kanzaki",https://vignette.wikia.nocookie.net/aikatsu/images/9/91/Photokatsu_1389.jpg/revision/latest?cb=20171031064357,Double Moon Jewel,Sexy Score UP! (iii),
SR+,1390,"""Elegance Cocktail"" Mizuki Kanzaki+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d0/Photokatsu_1390.jpg/revision/latest?cb=20171031064423,Double Moon Jewel,Sexy Score UP! (iii),
R,1391,"""Karin Honey Black Tea"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/e/e6/Photokatsu_1391.jpg/revision/latest?cb=20171031064445,Cool Flash,Good plus Appeal! (ii),
R+,1392,"""Dressed Up Cooly"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e5/Photokatsu_1392.jpg/revision/latest?cb=20171031064509,Cool Flash,Good plus Appeal! (ii),
SR,1393,"""The Admired Stage"" Lisa Shirakaba",https://vignette.wikia.nocookie.net/aikatsu/images/1/1a/Photokatsu_1393.jpg/revision/latest?cb=20171020124558,Wicked Rouge,Very Good Judge Shift,
SR+,1394,"""The Milky Devil"" Lisa Shirakaba+",https://vignette.wikia.nocookie.net/aikatsu/images/3/3b/Photokatsu_1394.jpg/revision/latest?cb=20171020132949,Wicked Rouge,Very Good Judge Shift,
R,1395,"""Be Careful of Thorns"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/d/d1/Photokatsu_1395.jpg/revision/latest?cb=20171020072450,Cute Flash,Good Tap Heart,
R+,1396,"""Dressed up in Blue"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/5/53/Photokatsu_1396.jpg/revision/latest?cb=20171020072527,Cute Flash,Good Tap Heart,
PR,1397,"""A Welcoming Morning"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/7/7a/Photokatsu_1397.jpg/revision/latest?cb=20171031071358,Premium Angel Arrow,Perfect Combo!,
PR+,1398,"""Sleeping Night"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a6/Photokatsu_1398.jpg/revision/latest?cb=20171031160808,Premium Angel Arrow,Perfect Combo!,
SR,1399,"""With My Favorite Mug"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/a/a3/Photokatsu_1399.jpg/revision/latest?cb=20171031071520,Angel Arrow,Cute Aura UP! (iii),
SR+,1400,"""Sweet Night"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_1400.jpg/revision/latest?cb=20171031160843,Angel Arrow,Cute Aura UP! (iii),
SR,1401,"""The Key to Skincare"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/e/e8/Photokatsu_1401.jpg/revision/latest?cb=20171031071829,Blossom Amore,Hold Score UP! (iii),
SR+,1402,"""Delicioso Night"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/8/83/Photokatsu_1402.jpg/revision/latest?cb=20171031072445,Blossom Amore,Hold Score UP! (iii),
SR,1403,"""My Favorite Plush Toy"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/c/cd/Photokatsu_1403.jpg/revision/latest?cb=20171031161024,Dreaming Heart,Very Good Tap Heart,
SR+,1404,"""Growth Night"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/2/24/Photokatsu_1404.jpg/revision/latest?cb=20171031161051,Dreaming Heart,Very Good Tap Heart,
R,1405,"""Warm Hot Milk"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/c/c2/Photokatsu_1405.jpg/revision/latest?cb=20171031091328,Pop Flash,Heartful Time (ii),
R+,1406,"""A Special Flavor found Only in the Night"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/a/ab/Photokatsu_1406.jpg/revision/latest?cb=20171031091546,Pop Flash,Heartful Time (ii),
SR,1407,"""Cushion of the Night Sky"" Mizuki Kanzaki",https://vignette.wikia.nocookie.net/aikatsu/images/7/7d/Photokatsu_1407.jpg/revision/latest?cb=20171110062407,Double Moon Jewel,Panel Strength (iii),
SR+,1408,"""Moonlit Night"" Mizuki Kanzaki+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6a/Photokatsu_1408.jpg/revision/latest?cb=20171110083009,Double Moon Jewel,Panel Strength (iii),
R,1409,"""The Sweet Scent of the Beach"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/e/eb/Photokatsu_1409.jpg/revision/latest?cb=20171110062432,Pop Flash,Pop Aura UP! (ii),
R+,1410,"""A Coconut scented Night"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/5/56/Photokatsu_1410.jpg/revision/latest?cb=20171110062452,Pop Flash,Pop Aura UP! (ii),
PR,1411,"""Chilling with Laptop-kun"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/9/92/Photokatsu_1411.jpg/revision/latest?cb=20171109104336,Premium Trick Toy Box,Perfect Combo!,
PR+,1412,"""Funny Dream"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/2/25/Photokatsu_1412.jpg/revision/latest?cb=20171110082441,Premium Trick Toy Box,Perfect Combo!,
SR,1413,"""Refreshing China"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/6/6d/Photokatsu_1413.jpg/revision/latest?cb=20171109055815,Dreaming Heart,Cute Change (iii),
SR+,1414,"""Peony White"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a7/Photokatsu_1414.jpg/revision/latest?cb=20171109055833,Dreaming Heart,Cute Change (iii),
PR,1415,"""The Secret Room that's Only Mine"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/6/6f/Photokatsu_1415.jpg/revision/latest?cb=20171109070457,Premium Dreaming Heart,Perfect plus Appeal! (iv),
PR+,1416,"""Petit・ Teddy Bear"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0e/Photokatsu_1416.jpg/revision/latest?cb=20171109070512,Premium Dreaming Heart,Perfect plus Appeal! (iv),
SR,1417,"""The Clover I finally Found"" Kokone Kurisu",https://vignette.wikia.nocookie.net/aikatsu/images/4/4c/Photokatsu_1417.jpg/revision/latest?cb=20171109104350,World Flight,Very Good plus Appeal!,
SR+,1418,"""Retro Modern Girl"" Kokone Kurisu+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9c/Photokatsu_1418.jpg/revision/latest?cb=20171109104520,World Flight,Very Good plus Appeal!,
PR,1419,"""Sparkling Parfait"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/0/04/Photokatsu_1419.jpg/revision/latest?cb=20171117073158,Premium Star Happiness For You,Hold Score UP! (iv),
PR+,1420,"""Sweet Smile"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/4/48/Photokatsu_1420.jpg/revision/latest?cb=20171120191319,Premium Star Happiness For You,Hold Score UP! (iv),
PR+,1421,"""The Wondrous Tea Party"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c4/Photokatsu_1421.jpg/revision/latest?cb=20171201124700,Premium Angely Arrow,Cute Aura UP! (iv),yes
PR,1422,"""Feeling Relaxed in my Room"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/c/c9/Photokatsu_1422.jpg/revision/latest?cb=20171110082531,Premium Clock Circus,Panel Strength (iv),
PR+,1423,"""Night Dream"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/3/39/Photokatsu_1423.jpg/revision/latest?cb=20171110083636,Premium Clock Circus,Panel Strength (iv),
SR,1424,"""Enjoy Movie"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/8/8c/Photokatsu_1424.jpg/revision/latest?cb=20171110082603,Trick Toy Box,Very Good Combo!,
SR+,1425,"""Midnight TV"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d6/Photokatsu_1425.jpg/revision/latest?cb=20171110104826,Trick Toy Box,Very Good Combo!,
SR,1426,"""Mascot Character Pajama"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/8/8b/Photokatsu_1426.jpg/revision/latest?cb=20171110082734,Miracle Parade,All Aura UP! (iii),
SR+,1427,"""Tinder Night"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/1/10/Photokatsu_1427.jpg/revision/latest?cb=20171110104705,Candy Rainbow,All Aura UP! (iii),
SR,1428,"""Looking Up at the Stars"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/a/aa/Photokatsu_1428.jpg/revision/latest?cb=20171110082834,Cosmo Showtime,Very Good Judge Shift,
SR+,1429,"""Cosmo Night"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/0/03/Photokatsu_1429.jpg/revision/latest?cb=20171110083911,Cosmo Showtime,Very Good Judge Shift,
SR,1430,"""Healing Cushion"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/3/3e/Photokatsu_1430.jpg/revision/latest?cb=20171110091836,Butterfly Flip,Aura plus Appeal! (iii),
SR+,1431,"""Jewelry Night"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/1/15/Photokatsu_1431.jpg/revision/latest?cb=20171110091859,Butterfly Flip,Aura plus Appeal! (iii),
R,1432,"""Cute Friends"" Sakura Kitaōji",https://vignette.wikia.nocookie.net/aikatsu/images/c/c3/Photokatsu_1432.png/revision/latest?cb=20171113013121,Cute Flash,All Aura UP! (ii),
R+,1433,"""A Pillow for Cupping"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e7/Photokatsu_1433.jpg/revision/latest?cb=20171110091927,Cute Flash,All Aura UP! (ii),
PR,1434,"""LOVE YOU~ Grandma"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/1/1b/Photokatsu_1434.jpg/revision/latest?cb=20171120083928,Premium Candy Rainbow,Pop Score UP! (iv),
PR+,1435,"""Happy Wolf"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/6/65/Photokatsu_1435.jpg/revision/latest?cb=20171120084014,Premium Candy Rainbow,Pop Score UP! (iv),
PR,1436,"""Pretty Lotus"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/c/c5/Photokatsu_1436.jpg/revision/latest?cb=20171120125909,Premium Miracle Parade,All Aura UP! (iv),
PR+,1437,"""China Princess"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/2/28/Photokatsu_1437.jpg/revision/latest?cb=20171127164757,Premium Blossom Amore,All Aura UP! (iv),
SR,1438,"""Lovely China"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/7/7a/Photokatsu_1438.jpg/revision/latest?cb=20171120133808,Dreaming Heart,Panel Strength (iii),
SR+,1439,"""Peony Pink"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d2/Photokatsu_1439.jpg/revision/latest?cb=20171120135423,Dreaming Heart,Panel Strength (iii),
SR,1440,"""Vitamin China"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/4/4f/Photokatsu_1440.jpg/revision/latest?cb=20171120080455,Dreaming Heart,Cute Aura UP! (iii),
SR+,1441,"""Peony Yellow"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/0/07/Photokatsu_1441.jpg/revision/latest?cb=20171120084159,Dreaming Heart,Cute Aura UP! (iii),
SR,1442,"""Passionate! Idol Activities!"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/d/d7/Photokatsu_1442.jpg/revision/latest?cb=20171129084646,Miracle Parade,Heartful Time (iii),
SR+,1443,"""The Wandering Bodyguard"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/7/70/Photokatsu_1443.jpg/revision/latest?cb=20171129085513,Blossom Amore,Heartful Time (iii),
R,1444,"""China Action"" Kokone Kurisu",https://vignette.wikia.nocookie.net/aikatsu/images/0/07/Photokatsu_1444.jpg/revision/latest?cb=20171129084718,Pop Flash,Good Combo!,
R+,1445,"""Employee in a Chinese Cuisine House?"" Kokone Kurisu+",https://vignette.wikia.nocookie.net/aikatsu/images/4/42/Photokatsu_1445.jpg/revision/latest?cb=20171129090014,Pop Flash,Good Combo!,
SR,1446,"""Special Move! Rice Pepper Punch!"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/a/ab/Photokatsu_1446.jpg/revision/latest?cb=20171120094117,Miracle Parade,Sexy Change (iii),
SR+,1447,"""The Princess's Bodyguard"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/6/63/Photokatsu_1447.jpg/revision/latest?cb=20171120094944,Blossom Amore,Sexy Change (iii),
R,1448,"""Love at First Sight towards the Panda"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/4/46/Photokatsu_1448.jpg/revision/latest?cb=20171120065041,Sexy Flash,Sexy plus Appeal! (ii),
R+,1449,"""Employee in a Chinese Cuisine House?"" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e6/Photokatsu_1449.jpg/revision/latest?cb=20171120065101,Sexy Flash,Sexy plus Appeal! (ii),
PR,1450,"""White Christmas"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/f/f1/Photokatsu_1450.jpg/revision/latest?cb=20171204023146,Premium Happy Carol,Appeal Gauge UP! (iv),
PR+,1451,"""Snow Lapis Lazuli"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/5/57/Photokatsu_1451.jpg/revision/latest?cb=20171130080814,Premium Cosmo Showtime,Appeal Gauge UP! (iv),
SR,1452,"""Magical Present"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/b/bf/Photokatsu_1452.jpg/revision/latest?cb=20171130065824,Happy Carol,Pop Aura UP! (iii),
SR+,1453,"""Cr-Cr-Cracker!"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/b/b6/Photokatsu_1453.jpg/revision/latest?cb=20171130065841,Trick Toy Box,Pop Aura UP! (iii),
SR,1454,"""In Search of Wreath Materials"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/1/15/Photokatsu_1454.jpg/revision/latest?cb=20171130115616,Happy Carol,All Aura UP! (iii),
SR+,1455,"""Ornament Dress"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_1455.jpg/revision/latest?cb=20171130123800,Cheerful Kiss,All Aura UP! (iii),
SR,1456,"""White Angely"" Noeru Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/b/b2/Photokatsu_1456.jpg/revision/latest?cb=20171130111632,Happy Carol,Heartful Time (iii),
SR+,1457,"""Christmas Flower"" Noeru Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/7/72/Photokatsu_1457.jpg/revision/latest?cb=20171130115145,Angel Arrow,Heartful Time (iii),
R,1458,"""Angel Present"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/9/9f/Photokatsu_1458.jpg/revision/latest?cb=20171130074659,Cute Flash,All Aura UP! (ii),
R+,1459,"""Girlish Tree"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/7/74/Photokatsu_1459.jpg/revision/latest?cb=20171130074717,Cute Flash,All Aura UP! (ii),
SR,1460,"""Let's make a Snowman!"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/4/4e/Photokatsu_1460.jpg/revision/latest?cb=20171212041830,Happy Carol,Very Good Judge Shift,
SR+,1461,"""The Holy Star's Radiance"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e8/Photokatsu_1461.jpg/revision/latest?cb=20171212042420,Dreaming Heart,Very Good Judge Shift,
R,1462,"""Handmade Christmas Tree"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/b/b9/Photokatsu_1462.jpg/revision/latest?cb=20171212041908,Cool Flash,Cool Score UP! (ii),
R+,1463,"""Boyish Reindeer"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/e/ef/Photokatsu_1463.jpg/revision/latest?cb=20171212042730,Cool Flash,Cool Score UP! (ii),
PR,1464,"""Fluffy Monster"" Nina Dōjima",https://vignette.wikia.nocookie.net/aikatsu/images/a/a9/Photokatsu_1464.jpg/revision/latest?cb=20171211084200,Premium Munching Monster,Pop Score UP! (iv),
PR+,1465,"""Stylish☆ UMA!"" Nina Dōjima+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0c/Photokatsu_1465.jpg/revision/latest?cb=20171211164312,Premium Munching Monster,Pop Score UP! (iv),
SR,1466,"""Shining Snowy Fields"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/e/e1/Photokatsu_1466.jpg/revision/latest?cb=20171211054745,Hanakasa no Mai,Very Good Tap Heart,
SR+,1467,"""The Early Blooming "" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/0/06/Photokatsu_1467.jpg/revision/latest?cb=20171211054805,Hanakasa no Mai,Very Good Tap Heart,
PR,1468,"""The Stage of Carols Resonating"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/d/d7/Photokatsu_1468.jpg/revision/latest?cb=20171211084332,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,1469,"""Your heart a colorof excitement"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/9/99/Photokatsu_1469.jpg/revision/latest?cb=20171211130302,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,1470,"""Black Santa"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/0/06/Photokatsu_1470.jpg/revision/latest?cb=20171211084458,Clock Circus,Cool Aura UP! (iii),
SR+,1471,"""The Night Sky of Christmas"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_1471.jpg/revision/latest?cb=20171211090004,Clock Circus,Cool Aura UP! (iii),
PR+,1472,"""Wonder Croquet"" Yū Hattori+",https://vignette.wikia.nocookie.net/aikatsu/images/2/20/Photokatsu_1472.jpg/revision/latest?cb=20180101111716,Premium Dreaming Heart,Aura plus Appeal! (iv),yes
PR,1473,"""Adding Decorations to the Tree"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/3/30/Photokatsu_1473.jpg/revision/latest?cb=20171213093546,Premium Happy Carol,Hold Score UP! (iv),
PR+,1474,"""Amethyst Ageha"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_1474.jpg/revision/latest?cb=20171217075830,Premium Butterfly Flip,Hold Score UP! (iv),
SR,1475,"""Christmas Sweets"" Maria Himesato",https://vignette.wikia.nocookie.net/aikatsu/images/9/91/Photokatsu_1475.jpg/revision/latest?cb=20171213064006,Happy Carol,Cute Score UP! (iii),
SR+,1476,"""Flora Snow"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a3/Photokatsu_1476.jpg/revision/latest?cb=20171213064030,Around Bouquet,Cute Score UP! (iii),
SR,1477,"""The well-known Drink"" Hikari Minowa",https://vignette.wikia.nocookie.net/aikatsu/images/3/3e/Photokatsu_1477.jpg/revision/latest?cb=20171213173255,Happy Carol,Sexy Aura UP! (iii),
SR+,1478,"""Romance Night"" Hikari Minowa+",https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_1478.jpg/revision/latest?cb=20171213173304,Butterfly Flip,Sexy Aura UP! (iii),
SR,1479,"""Special Tea"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/2/20/Photokatsu_1479.jpg/revision/latest?cb=20171213121439,Happy Carol,Aura plus Appeal! (iii),
SR+,1480,"""Gospel on the Holy Night"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4d/Photokatsu_1480.jpg/revision/latest?cb=20171213121903,Clock Circus,Aura plus Appeal! (iii),
SR,1481,"""The Colors of Earth Altogether"" Sora Kazesawa",https://vignette.wikia.nocookie.net/aikatsu/images/a/a3/Photokatsu_1481.jpg/revision/latest?cb=20171213111527,Happy Carol,Very Good Combo!,
SR+,1482,"""Glittering Bijoux"" Sora Kazesawa+",https://vignette.wikia.nocookie.net/aikatsu/images/f/fa/Photokatsu_1482.jpg/revision/latest?cb=20171213112202,Sky Oasis,Very Good Combo!,
R,1483,"""The Best Event Ever"" Yū Hattori",https://vignette.wikia.nocookie.net/aikatsu/images/9/94/Photokatsu_1483.jpg/revision/latest?cb=20171213111431,Cool Flash,Good Tap Heard,
R+,1484,"""A Snowball Fight with Everyone!"" Yū Hattori+",https://vignette.wikia.nocookie.net/aikatsu/images/0/09/Photokatsu_1484.jpg/revision/latest?cb=20171213111446,Cool Flash,Good Tap Heard,
PR,1485,"""Icing Angel"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/0/07/Photokatsu_1485.jpg/revision/latest?cb=20171221083318,Premium Angel Arrow,Aura plus Appeal! (iv),
PR+,1486,"""The Angel's Promenade"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/4/49/Photokatsu_1486.jpg/revision/latest?cb=20171221083330,Premium Angel Arrow,Aura plus Appeal! (iv),
PR,1487,"""Memories in her Ventrilo- quism"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/8/8b/Photokatsu_1487.jpg/revision/latest?cb=20171222001214,Premium Candy Rainbow,Pop Aura UP! (iv),
PR+,1488,"""A Spectacular Dance"" Otome Arisugawa +",https://vignette.wikia.nocookie.net/aikatsu/images/a/a8/Photokatsu_1488.jpg/revision/latest?cb=20171222044444,Premium Candy Rainbow,Pop Aura UP! (iv),
SR,1489,"""Dancing Butterfly"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/9/9c/Photokatsu_1489.jpg/revision/latest?cb=20171222001229,Parlor Trick,Cute Aura UP! (iii),
SR+,1490,"""The Playful Kunai Throwing"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4d/Photokatsu_1490.jpg/revision/latest?cb=20171223050938,Angel Arrow,Cute Aura UP! (iii),
SR,1491,"""Happy☆ Top Spinning"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/4/44/Photokatsu_1491.jpg/revision/latest?cb=20171222001239,Parlor Trick,Hold Score UP! (iii),
SR+,1492,"""The Rockish Sword Dance"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d6/Photokatsu_1492.jpg/revision/latest?cb=20171221073019,Passion Beat,Hold Score UP! (iii),
SR,1493,"""The Ōgiri's Master of Ceremony"" Sakura Kitaōji",https://vignette.wikia.nocookie.net/aikatsu/images/3/38/Photokatsu_1493.jpg/revision/latest?cb=20171228080239,Parlor Trick,Appeal Gauge UP! (iii),
